tract2010,AGENCY,APPLIANCE,ATF,Abandoned Vehicle,Adopt-A-Basket,Advocate - Levy,Advocate - Lien,Advocate-Business Tax,Advocate-Commercial Exemptions,Advocate-Foreclosure,Advocate-Personal Exemptions,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Animal-Abuse,Appliance,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Borough Office,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building Marshals office,Building/Use,Bus Stop Shelter Complaint,Bus Stop Shelter Placement,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Construction Lead Dust,Construction Safety Enforcement,Consumer Complaint,Cooling Tower,Cranes and Derricks,Curb Condition,DEP Sidewalk Condition,DEP Street Condition,DOF Property - Payment Issue,DOF Property - Reduction Issue,DOOR/WINDOW,DPR Internal,DRIE,DSNY Spillage,Damaged Tree,Day Care,Dead/Dying Tree,Dept of Investigations,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Dispatched Taxi Complaint,Dispatched Taxi Compliment,Drinking,Drinking Water,Drug Activity,ELECTRIC,ELEVATOR,Electric,Electrical,Electronics Waste,Electronics Waste Appointment,Elevator,Emergency Response Team (ERT),Employee Behavior,Executive Inspections,FATF,FCST,FHV Licensee Complaint,FLOORING/STAIRS,Facades,Ferry Complaint,Ferry Inquiry,Ferry Permit,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Foam Ban Enforcement,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General,General Construction/Plumbing,Graffiti,Green Taxi Complaint,Green Taxi Report,HEAT/HOT WATER,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homebound Evacuation 4,Homeless Encampment,Homeless Person Assistance,Illegal Animal - Sold/Kept,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Injured Wildlife,Interior Demo,Internal Code,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Litter Basket / Request,Lost Property,MSOTHER,Maintenance or Facility,Miscellaneous Categories,Missed Collection,Missed Collection (All Materials),Mobile Food Vendor,Mold,Mosquitoes,Municipal Parking Facility,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Outside Building,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Peeling Paint,Pet Shop,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Quality of Life,Radioactive Material,Rangehood,Recycling Enforcement,Request Changes - A.S.P.,Request Large Bulky Item Collection,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SRDE,Safety,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Single Occupancy Bathroom,Smoking,Snow,Snow Removal,Special Enforcement,Special Natural Area District (SNAD),Special Operations,Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sustainability Enforcement,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Compliment,Taxi Licensee Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unlicensed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Condition,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Leak,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,ZSYSTEST,ZTESTINT
36081018700,0,4,0,4,0,0,0,0,0,0,0,5,5,0,0,1,0,1,1,0,0,0,281,0,1,0,0,0,0,0,4,75,0,0,0,0,0,0,0,2,4,0,0,7,0,1,4,0,14,0,2,0,83,0,21,0,7,19,23,31,0,0,0,0,0,6,19,0,0,2,0,34,3,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,12,1,0,0,14,0,0,47,12,0,0,429,0,5,0,7,0,0,0,0,0,3,0,1,0,1,211,2,7,2,0,0,0,0,0,17,0,0,0,0,2,0,0,6,0,22,0,0,1,0,23,37,3,2,0,0,180,57,11,5,0,0,0,5,0,0,0,64,20,20,0,0,0,0,33,0,1,0,0,0,0,1,0,0,0,0,100,1,26,25,2,0,0,45,1,0,0,39,43,0,0,7,0,0,0,1,7,0,0,0,8,85,95,25,2,12,1,0,2,0,0,13,0,0,1,0,8,37,0,0,41,3,0,0,3,2,0,0,0,0,0,0,11,1,0,0,69,0,0,0,0
36081018800,0,6,0,16,0,0,0,0,0,0,0,1,5,0,0,1,0,0,1,0,0,0,119,0,3,0,0,0,0,0,0,46,0,0,0,0,0,0,0,4,2,0,0,2,0,0,2,0,1,0,0,0,19,0,7,0,0,65,58,20,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,26,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,34,0,0,1,0,10,22,0,0,0,0,199,16,19,6,0,0,0,2,0,0,0,14,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,74,0,14,8,0,0,0,29,1,0,0,34,28,0,0,1,0,0,0,0,1,0,0,0,1,48,90,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,25,0,2,0,3,0,0,0,0,2,0,1,2,4,0,1,18,0,0,0,0
36081018900,0,4,0,6,0,0,0,0,0,0,0,15,7,0,0,0,0,1,0,0,0,1,445,1,5,0,0,2,7,0,2,65,2,1,0,0,0,0,0,2,4,0,1,9,0,0,3,0,14,0,2,0,37,0,22,0,0,45,13,40,0,0,0,1,1,4,15,2,0,4,0,4,30,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,10,0,0,59,43,0,0,272,0,4,0,0,0,0,0,0,4,3,0,1,0,2,210,6,8,7,0,0,0,0,1,6,0,0,0,1,1,0,1,4,0,16,0,0,0,0,32,118,10,0,0,1,344,33,21,6,5,1,0,17,0,0,0,9,24,44,0,0,0,0,9,0,0,0,0,0,0,2,0,0,1,0,69,1,22,6,10,0,0,15,0,10,0,22,37,0,2,9,0,0,0,0,20,0,0,0,0,112,45,23,4,15,0,3,2,0,0,6,0,0,2,0,0,82,0,0,62,2,2,0,4,5,0,1,0,1,0,0,27,4,0,1,57,0,0,0,0
36081019000,0,5,0,17,0,0,0,0,0,0,0,5,2,0,0,1,0,1,0,0,0,0,330,3,2,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,18,0,0,2,0,0,2,0,6,0,0,0,21,4,19,0,0,66,101,34,1,0,0,0,0,4,26,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,3,2,2,0,0,8,0,0,31,18,0,0,105,0,3,0,0,0,0,0,0,3,0,0,0,1,0,118,4,1,1,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,29,0,0,2,0,4,9,5,0,0,0,128,12,17,42,0,0,0,14,0,0,0,33,6,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,84,1,20,20,3,0,0,40,0,0,0,81,14,0,0,4,0,0,0,0,2,0,0,0,2,61,32,3,1,1,0,1,0,0,0,2,0,0,0,0,3,17,0,0,15,0,0,0,2,0,0,0,0,0,0,0,10,18,0,4,79,0,0,0,0
36081019200,0,5,0,27,0,0,0,0,0,0,0,5,15,0,0,1,0,0,0,0,0,0,264,0,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,4,0,0,0,58,1,11,0,0,26,73,83,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,40,1,0,0,29,0,1,0,0,0,0,0,0,3,2,0,0,1,0,158,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,58,0,1,1,0,4,17,1,0,0,0,285,28,36,25,0,1,0,8,0,0,0,29,3,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,105,1,57,36,3,0,0,88,0,0,0,99,38,0,0,0,0,0,0,0,5,0,0,0,3,83,74,3,5,3,0,0,0,0,0,0,0,0,0,0,1,26,0,0,21,1,0,0,4,3,0,0,0,3,0,0,6,4,0,1,55,0,0,0,0
36081019400,0,2,0,30,0,0,0,0,0,0,0,1,11,0,0,10,0,1,1,0,0,0,301,0,2,0,0,0,0,0,1,98,0,1,0,0,0,0,0,1,3,0,0,3,0,0,5,0,5,0,0,0,34,1,15,0,0,103,204,68,0,0,0,0,0,3,6,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,49,1,0,0,30,0,5,0,4,0,0,0,0,1,0,0,0,0,0,238,4,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,6,0,73,0,0,2,0,6,37,2,0,0,1,205,23,16,51,1,1,0,9,0,0,0,55,5,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,103,1,51,58,2,0,0,62,0,0,0,41,35,0,0,6,0,0,0,0,1,0,0,0,2,51,64,8,4,15,0,0,0,0,0,3,0,0,0,0,3,0,0,0,56,0,0,0,5,0,0,0,0,3,2,0,5,5,0,3,80,0,0,0,0
36081019600,0,5,0,26,0,0,0,0,0,0,0,4,8,0,0,0,0,2,2,0,0,0,297,2,1,0,0,1,0,0,1,89,0,0,0,0,0,0,0,1,6,0,0,4,0,0,5,0,12,0,0,0,33,0,4,0,0,113,279,33,0,0,0,1,0,1,13,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,7,0,0,32,9,0,0,97,0,4,0,0,0,0,0,0,1,4,0,0,0,0,252,4,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,2,0,54,0,0,1,0,1,6,4,0,1,0,311,27,24,23,0,0,0,7,0,0,0,54,10,23,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,119,0,27,20,6,0,0,32,0,2,1,68,21,0,0,2,0,0,0,0,1,0,0,0,1,60,26,2,3,14,1,0,0,0,0,2,0,0,0,0,0,9,0,0,51,0,0,0,2,0,0,1,0,1,1,0,23,8,0,3,64,0,0,0,0
36081019800,0,17,0,53,0,0,0,0,0,0,0,6,12,0,0,5,0,1,0,0,0,0,435,1,7,0,0,0,0,0,0,111,2,0,0,0,0,0,0,3,7,0,0,3,0,0,3,0,32,0,0,0,47,0,9,0,0,129,190,47,0,0,0,1,1,2,43,0,0,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,23,0,0,27,11,0,0,222,0,3,0,0,0,0,0,0,0,11,0,0,0,0,130,3,4,1,2,0,0,0,0,7,0,0,0,0,0,0,0,7,0,50,0,0,1,0,2,13,9,0,0,0,276,30,24,37,0,4,0,11,0,2,0,64,58,72,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,108,0,26,19,18,0,0,107,0,0,0,73,28,0,0,3,0,0,0,0,2,0,0,0,1,61,38,2,3,4,0,0,1,0,0,3,0,0,0,0,1,21,0,0,81,1,0,0,3,0,1,1,0,17,0,0,39,20,0,1,118,0,0,0,0
36081019900,0,1,0,20,0,0,0,0,0,0,0,12,3,0,0,1,0,2,6,0,3,0,275,0,3,0,13,21,49,0,3,38,5,1,0,0,0,0,0,7,82,0,0,17,0,1,3,0,22,0,0,0,7,0,4,0,0,160,166,43,0,3,0,1,0,1,11,0,0,9,0,5,5,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,25,8,106,4,0,1,6,0,0,40,46,2,0,28,0,10,0,22,0,0,0,0,12,11,0,0,0,0,892,1,6,0,9,0,0,0,0,5,0,0,0,4,5,0,1,2,0,58,107,3,1,0,21,19,25,0,0,0,20,15,16,23,18,0,0,19,0,0,0,5,8,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,16,1,2,0,0,52,0,1,0,146,53,0,1,7,0,0,0,1,3,0,0,0,2,419,151,45,14,64,3,0,0,0,0,46,0,0,9,0,30,263,0,0,14,1,0,0,0,0,0,0,0,1,98,0,3,4,0,1,152,0,0,0,0
36081020200,0,6,0,5,0,0,0,0,0,0,0,1,6,0,0,1,0,0,3,0,0,0,261,0,3,0,0,0,0,0,0,55,0,0,0,0,0,0,0,2,3,0,0,4,0,0,6,0,10,0,0,0,46,0,3,0,0,79,137,24,0,0,0,0,0,1,4,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,10,0,0,35,4,0,0,34,0,0,0,1,0,0,0,0,5,3,0,0,0,0,345,2,1,2,2,0,0,0,0,2,0,0,0,1,0,0,3,5,0,25,0,0,0,0,0,8,4,0,0,1,80,24,18,31,0,1,0,3,0,0,0,24,8,7,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,51,0,17,11,5,0,0,23,0,0,0,25,5,0,0,1,0,0,0,0,1,0,0,0,0,34,24,6,2,2,1,0,0,0,0,4,0,0,0,0,2,17,0,0,23,0,0,0,0,0,0,2,0,7,1,0,6,7,0,0,17,0,0,0,0
36081020400,0,9,0,16,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,386,4,5,0,0,0,2,0,0,93,1,0,0,0,0,0,0,0,32,0,0,6,0,0,6,0,11,0,0,0,27,0,4,0,0,84,299,67,0,0,0,2,1,4,12,0,0,4,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,1,6,1,0,0,10,0,0,61,31,0,0,56,0,6,0,0,0,0,0,0,3,7,0,2,0,0,215,4,2,1,7,0,0,0,0,3,0,0,0,3,0,0,0,3,0,69,0,0,1,0,5,6,18,1,3,0,219,81,91,28,0,0,0,6,0,1,0,18,18,31,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,79,1,50,5,4,0,0,102,0,0,0,23,15,0,0,5,0,0,0,0,2,0,0,0,0,57,69,15,4,12,0,0,0,0,0,1,0,0,0,0,3,65,0,0,41,1,0,0,2,0,1,0,0,5,0,0,14,10,0,2,84,0,0,0,0
36081020500,0,0,0,11,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,56,0,2,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,52,0,0,1,0,0,0,0,0,0,0,0,15,0,5,0,0,97,110,18,0,0,0,0,0,1,9,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,6,1,0,0,0,0,0,13,9,0,0,23,0,4,0,19,0,0,0,0,3,1,0,0,0,0,218,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,5,0,0,0,0,12,4,0,0,0,0,36,4,6,2,0,0,0,6,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,24,0,4,10,0,0,0,59,0,0,0,23,22,0,1,8,0,0,0,0,2,0,0,0,3,168,104,22,1,16,0,0,2,0,1,5,0,0,0,0,1,47,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,4,0,2,64,0,0,0,0
36081020600,0,4,0,24,0,0,0,0,0,0,0,0,4,0,0,2,0,1,3,0,0,0,368,0,2,0,0,0,0,0,0,43,0,0,0,0,0,0,0,3,6,0,0,2,0,0,1,0,1,0,0,0,20,1,5,0,0,58,81,15,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,4,0,2,15,20,0,0,30,0,3,0,5,0,0,0,0,0,4,0,0,0,1,152,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,58,0,0,0,0,3,8,1,0,0,0,175,33,13,30,0,0,0,4,0,0,0,11,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,80,0,6,4,1,0,0,49,0,2,0,22,11,0,0,2,0,0,0,0,0,0,0,0,1,41,34,8,3,4,0,0,0,0,0,2,0,0,1,0,2,51,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,47,0,0,0,0
36081020800,0,6,0,20,0,0,0,0,0,0,0,17,8,0,0,2,0,1,11,0,0,0,494,3,3,0,0,4,23,0,0,57,5,0,0,0,0,0,0,35,60,0,2,15,0,1,2,0,8,0,0,0,11,0,4,0,1,91,236,109,0,0,0,1,0,4,11,0,0,4,0,0,5,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,21,6,23,0,0,0,7,0,0,143,45,3,1,39,0,12,0,3,0,0,0,0,4,50,0,0,0,0,219,8,3,6,7,0,0,0,2,3,0,0,0,3,1,1,2,8,0,65,2,3,0,3,4,29,54,1,4,0,132,38,17,20,2,1,0,17,0,1,0,22,16,29,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,74,0,22,5,2,0,0,109,0,0,0,87,88,0,2,15,0,0,0,2,0,0,0,0,3,275,121,20,9,37,7,0,1,0,0,32,0,0,8,0,11,86,0,0,50,1,0,1,3,0,1,0,0,3,4,0,18,9,0,0,121,0,0,0,0
36081021200,0,6,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,1,7,0,0,0,186,5,3,0,0,14,37,0,1,49,1,0,0,0,0,0,0,11,95,0,1,4,0,1,2,0,24,0,0,0,24,0,3,0,1,13,27,113,0,0,0,2,0,4,10,0,0,2,0,0,25,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,43,9,17,1,0,0,9,0,0,56,81,1,0,108,0,10,0,2,0,0,0,0,4,71,0,0,0,2,132,0,5,1,4,0,0,0,2,6,0,0,1,1,1,0,10,4,0,19,0,0,0,0,10,28,49,0,2,2,284,74,26,7,6,1,0,20,0,1,0,11,49,28,1,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,66,0,56,15,7,0,0,94,0,0,0,87,65,0,0,9,0,0,0,1,4,0,0,0,0,98,103,9,2,9,4,0,0,0,1,11,0,0,0,0,4,73,0,0,65,0,0,0,1,1,2,2,0,0,9,2,43,7,0,0,87,0,0,0,0
36081021400,0,6,0,12,0,0,0,0,0,0,0,7,16,0,0,5,0,4,6,0,0,0,482,2,4,0,0,10,48,0,0,113,1,0,0,0,0,0,0,17,56,0,2,21,0,0,6,0,43,0,9,0,39,1,14,0,0,20,100,60,0,0,0,2,1,1,24,0,0,0,0,0,39,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,8,8,3,0,0,17,0,0,64,47,0,0,311,1,4,0,8,0,0,0,0,9,11,0,0,0,1,310,0,4,2,1,0,0,0,4,15,0,0,0,2,2,0,0,2,0,51,0,1,0,0,33,44,18,0,0,0,436,25,17,21,3,1,0,11,0,5,0,16,84,38,0,0,0,0,16,3,0,0,0,3,0,0,0,0,0,0,173,1,40,5,30,0,0,63,0,3,0,116,55,0,2,15,0,0,0,2,5,0,0,0,8,226,140,20,16,39,1,0,0,0,0,11,0,0,1,0,6,88,0,0,159,2,0,0,2,5,5,1,0,3,0,0,40,12,0,5,87,0,0,0,0
36081021600,0,7,0,4,0,0,0,0,0,0,0,8,7,0,1,3,0,9,1,0,0,1,211,2,2,0,0,16,53,0,0,36,9,7,0,1,3,0,0,5,22,0,0,14,0,1,1,0,24,0,2,0,23,0,8,0,1,16,32,39,0,0,0,0,0,1,19,8,0,10,0,20,84,12,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,27,5,16,1,0,0,32,0,0,50,15,1,0,310,0,3,0,72,0,0,0,0,8,40,0,0,1,1,280,3,15,4,2,0,0,0,1,9,0,0,0,4,0,0,5,0,0,20,1,1,0,1,12,193,15,0,0,0,184,40,24,13,2,0,0,10,0,4,0,4,44,77,0,0,0,0,11,2,0,0,0,0,0,0,0,0,2,0,94,0,32,1,8,0,0,37,0,1,0,69,51,0,4,21,0,0,0,0,4,0,0,0,9,184,159,17,3,13,2,1,4,0,0,23,0,0,1,0,8,75,0,0,86,0,0,0,2,1,3,1,0,3,0,0,18,4,0,5,92,0,1,0,0
36081021900,0,0,0,4,0,0,0,0,0,0,0,13,1,0,0,0,0,1,2,0,0,0,102,0,2,0,6,0,0,0,0,7,0,0,0,0,0,0,0,6,125,0,0,3,0,0,2,0,0,0,0,0,6,0,1,0,0,17,121,13,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,10,5,0,0,10,0,10,0,32,0,0,0,0,2,2,0,0,0,0,203,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,8,0,0,0,0,0,2,4,0,0,0,3,4,5,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,58,81,0,1,7,0,0,0,0,0,0,0,0,1,279,61,17,3,19,0,0,0,0,0,5,0,0,1,0,8,100,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,4,0,0,67,0,0,0,0
36081022001,0,6,0,8,0,0,0,0,0,0,0,4,6,0,1,2,0,2,2,0,0,0,277,3,6,0,0,3,6,0,2,12,1,1,0,0,0,0,0,5,1,0,0,5,0,0,11,0,15,0,1,0,54,0,6,0,1,16,21,59,0,0,0,2,0,5,17,8,0,1,0,0,48,1,0,1,1,0,0,8,1,0,0,0,0,0,0,0,0,1,0,4,3,0,0,21,0,4,40,1,0,0,136,0,5,0,25,0,0,0,0,6,3,0,3,0,0,317,6,17,5,0,0,0,0,0,21,0,0,0,5,0,0,9,2,0,51,0,0,1,0,24,149,0,1,0,2,415,37,12,7,0,0,0,5,0,3,0,13,41,35,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,126,0,24,15,3,0,0,30,0,0,0,57,28,0,1,13,0,0,0,2,1,0,0,0,2,158,152,13,19,4,0,2,14,0,0,10,0,0,3,0,6,14,0,0,111,0,0,0,3,4,1,0,0,3,1,2,9,2,0,6,60,0,0,0,0
36081022002,0,1,0,5,0,0,0,0,0,0,0,6,16,0,0,1,0,2,1,0,0,0,506,3,6,0,0,2,4,0,2,63,0,0,0,0,0,0,1,5,9,0,0,5,0,0,4,0,24,0,9,0,58,0,25,0,2,11,25,42,0,0,0,1,1,6,16,4,0,1,0,0,50,12,0,5,0,0,0,18,1,0,0,0,0,0,0,0,0,4,0,5,1,0,0,13,0,0,76,9,0,0,164,0,4,0,1,0,0,0,0,0,4,0,0,0,0,178,2,7,2,0,0,0,0,1,15,0,0,0,0,0,0,0,1,1,81,0,0,1,0,36,116,24,8,0,0,414,36,34,7,0,1,0,2,0,2,0,22,38,49,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,147,1,78,14,9,0,0,42,0,0,0,62,33,0,0,21,0,0,0,0,6,0,0,0,1,119,89,12,8,6,1,0,0,0,0,8,0,0,2,0,2,12,0,0,150,7,0,0,6,5,0,2,0,3,0,0,36,5,0,3,88,0,0,0,0
36081022900,0,0,0,1,0,0,0,0,0,0,0,5,6,0,0,1,0,0,0,0,0,2,156,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,10,0,1,3,0,0,0,0,1,1,0,0,2,0,1,0,0,50,39,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,8,0,38,0,0,0,0,3,0,0,0,0,0,73,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,4,4,1,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,18,0,0,0,24,18,0,0,1,0,0,0,0,2,0,0,0,0,140,63,16,3,5,0,0,0,0,0,5,0,0,1,0,6,48,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,44,0,0,0,0
36081023000,0,3,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,171,2,0,0,0,2,1,0,0,30,1,0,0,0,0,0,0,2,3,0,0,5,0,0,2,0,7,0,0,0,44,0,16,0,0,18,77,16,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,7,0,0,15,10,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,52,0,0,2,0,0,0,0,0,4,0,0,0,3,0,0,1,1,0,26,0,0,1,0,12,15,10,0,1,0,116,7,5,0,0,0,0,2,0,0,0,20,15,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,121,0,9,12,2,0,0,28,0,0,0,41,63,0,0,8,0,0,0,0,2,0,0,0,1,112,26,11,1,10,0,0,2,0,0,0,0,0,0,0,3,23,0,0,8,3,0,0,6,0,0,0,0,0,1,0,3,2,0,0,26,0,0,0,0
36081023200,0,0,0,3,1,0,0,0,0,0,0,1,25,0,0,1,0,1,0,0,0,0,456,0,3,0,0,0,0,0,3,53,0,0,0,2,0,0,0,4,2,0,0,13,0,0,2,0,1,0,0,0,43,2,17,0,0,16,17,35,0,0,0,0,0,0,8,1,0,2,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,3,0,0,45,3,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,151,4,1,0,0,0,0,0,1,4,0,0,0,1,0,0,4,3,0,109,0,0,4,0,18,38,6,2,0,0,86,11,5,22,0,0,0,7,0,0,0,19,14,9,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,170,1,15,11,3,0,0,37,0,7,0,31,74,0,1,18,0,0,0,0,2,0,0,0,6,105,113,7,1,4,0,1,1,0,0,3,0,0,0,0,4,13,0,0,25,1,0,0,0,0,3,1,0,0,9,0,2,5,0,0,47,0,0,0,0
36081023500,0,18,0,17,1,0,0,0,0,0,0,16,14,0,0,1,0,8,1,0,0,0,378,2,1,0,0,10,18,0,2,144,2,0,0,0,0,0,0,6,25,0,0,18,0,3,9,0,49,0,3,0,36,0,22,0,18,24,28,79,0,0,0,6,0,1,28,0,0,2,0,38,5,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,5,15,3,0,0,16,0,0,50,47,0,0,622,0,11,0,3,0,0,0,0,1,10,0,2,0,2,316,6,4,0,0,0,0,0,2,20,0,0,1,4,0,0,0,3,0,21,10,0,0,0,37,61,75,0,1,0,386,151,58,7,2,0,0,4,0,0,0,14,57,40,0,0,0,0,81,0,1,0,0,0,0,1,0,0,3,0,84,0,65,8,6,0,0,63,0,1,0,72,50,0,1,12,0,0,0,0,13,0,0,0,3,209,181,16,2,9,1,0,1,0,0,15,0,0,2,0,5,29,0,0,91,0,0,0,4,6,0,1,0,3,43,0,28,1,0,2,96,0,0,0,0
