tract2010,Add A Bin,Add A Can,Add A Can CANCELLATION,Add A Cart,Add A Cart CANCELLATION,Air Pollution,Amenity New,Amenity Repair,Ashby Highrise Concern,Automated Recycling for Business NEW,Bandit Sign,Boarding Homes,Bridge and Barricade,Building Break In,Building or Sign Code,City Engineer,Clean Pavilion or Restroom,Complaint Form Request,Container Placement,Container Problem,Court Surface Repair,Crisis Cleanup,Dangerous Commercial Building,Dead Animal Collection,Disaster Preparedness Guide Request,Disaster Recovery Escalation,Drainage,Drainage System Violation,Drinking Water Public Notice,Dugout Repair,Dumpster Complaint,Dumpster Permit,Electrical Hazard,Environmental Health Escalation,Eviction Notice,Fence Repair,Fire Code Complaint,Fire Hydrant,Flashing School Beacon,Flooding,Fountain Repair,Fountain Repair Urgent,Fuel Island,Graffiti - ATT Telephone Equipment,Graffiti - CenterPoint Electrical Equipm,Graffiti - City Bridge,Graffiti - City Park,Graffiti - City Property,Graffiti - City Street/Curb,Graffiti - City Water Fixture,Graffiti - Harris County Flood Control P,Graffiti - Harris County Toll Road,Graffiti - METRO Bus/Rail,Graffiti - Railroad Fixture,Graffiti - School District Property,Graffiti - TXDoT Highway,Graffiti - Traffic Signal/Sign,Graffiti Private or Commercial Property,Health Code,Heavy Trash Violation,Hole in Unpaved Ground,House Move Route,Icing Bridge,Icing Roadway,Identify Numbered Address,Junk Motor Vehicle,Language Interpretation,Liaison Note,Lighting,Litter Esplanade Median,Litter Park,Major Water Leak,MayorSidewalk,Medical Evacuation,Minimum Standards,Minor Water Leak,Miss Complaint,Missed Garbage Pickup,Missed Heavy Trash Pickup,Missed Recycling Pickup,Missed Yard Waste Pickup,Mow Esplanade or Median,Mow Park,Multi-Resident Facility,MultiFamily Habitability Violation,Neighborhood Clean up,Neighborhoods Escalation,New CIP Request,New Move In Service,New Resident Container,New Resident in Private Development,Non Residential Collection CANCEL,Non Residential Collection Service NEW,Nuisance On Property,Nuisance on Commercial Property,Order Bag Tags,PWE CIP Project,PWE Escalation,Paint Stripes,Park Facilities Escalation,Park Forestry Escalation,Park Greenspace Escalation,Parking Escalation,Parking Lot Pothole,Parking Meter,Parking Violation,Pest Control,Playground or Court Equipment,Pool Fence,Pool Water Quality Control,Poor Drainage,Portacan Problem,Post Replace or Install,Pothole,Property Damage,Recycle Bin/Cart Retrieve,Recycle Program Start Up,Recycling Cart Repair or Replace,Recycling Participation NEW,Restoration Due To Utility Work,SPARK Park,SWM Escalation,Severe Storm Tree Removal,Sewer Manhole,Sewer Wastewater,Sidewalk Repair,Soccer Goal,Speed Cushion Repair,Spilled Debris,Sprinkler Repair,Storm Damage,Storm Debris Collection,Street Condition,Street Hazard,Subpoena,TPIA,Traffic Applications,Traffic Bridge/Freeway Lighting,Traffic General,Traffic Markings,Traffic School Zones,Traffic Signal Maintenance,Traffic Signals,Traffic Signs,Trail Repair,Trash Can New,Trash Dumping or Illegal Dumpsite,Tree Code Violation,Tree Planting,Tree Removal,Tree Stump Grinding,Tree Trim,Unclassified 311 Web Request,Unregulated Boarding House,Unregulated Residential Facility,Vehicle for Hire Complaint,Vital Statistics Escalation,Water Leak,Water Main Valve,Water Playground Repair,Water Quality,Water Service,Water or Ground Pollution
48201421403,0,1,0,0,0,3,0,0,0,0,2,0,1,0,39,3,0,0,0,49,0,3,0,10,0,0,10,1,0,0,15,0,0,0,0,0,2,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,24,19,0,0,0,0,0,1,0,0,0,1,0,0,0,1,12,1,0,40,34,39,12,1,0,0,39,0,0,0,0,1,0,1,1,40,0,0,10,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,5,0,0,0,13,2,3,0,16,0,4,46,0,0,0,3,0,0,10,17,15,0,0,1,0,1,2,0,8,7,31,0,0,0,1,0,4,0,2,7,0,0,0,0,34,3,0,0,15,1
48201421500,0,3,0,0,0,2,2,1,0,0,14,0,0,0,15,3,0,0,1,23,0,1,1,22,0,0,29,0,0,0,67,0,0,0,0,4,2,18,27,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,11,29,11,0,0,0,0,1,5,0,0,16,0,7,1,0,0,1,0,0,39,29,80,13,0,2,0,55,0,0,1,0,2,0,2,3,12,4,0,16,0,0,0,0,0,0,0,1,24,0,2,0,0,1,0,0,25,0,0,0,2,3,12,0,19,0,11,98,0,0,0,0,2,0,5,56,43,0,0,1,0,0,2,1,71,14,51,0,0,6,1,0,4,0,11,6,0,1,0,0,92,23,5,2,66,1
48201421600,0,14,4,0,0,3,0,0,0,0,90,0,0,0,49,6,0,0,0,42,0,1,0,44,0,0,42,0,0,0,43,0,0,0,0,0,3,11,18,3,0,0,0,4,8,0,0,0,1,0,0,0,1,0,0,0,2,25,31,15,1,0,0,0,0,8,0,0,0,3,0,0,0,0,2,0,0,79,45,64,52,6,0,0,62,0,0,2,4,9,0,0,3,39,8,0,14,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,1,44,0,1,0,9,9,7,0,22,0,6,121,0,0,0,3,0,0,11,95,59,0,0,1,3,4,6,3,48,12,46,0,0,3,0,0,2,0,16,4,0,0,0,0,75,14,0,8,110,0
48201421700,0,8,4,0,0,10,1,3,0,0,349,0,2,0,82,10,0,0,1,167,1,11,0,47,0,0,28,1,0,0,37,0,0,0,0,0,0,24,30,14,7,5,0,0,4,0,3,0,0,6,0,0,0,0,0,0,2,31,4,89,0,0,0,0,0,56,0,0,1,3,3,2,0,1,5,1,0,146,126,250,160,12,5,1,14,1,0,3,4,17,0,0,1,161,7,1,34,2,0,0,1,0,0,0,0,186,1,0,0,0,0,0,0,20,1,3,0,129,16,34,0,108,0,0,125,2,0,0,1,1,2,150,93,118,0,0,1,0,7,12,2,104,15,66,0,0,16,1,2,12,5,32,8,0,0,0,0,190,24,2,7,55,0
48201421800,0,10,4,0,0,0,0,0,0,0,31,0,0,0,22,6,0,0,2,129,0,3,0,27,0,0,12,2,0,0,14,0,0,0,1,0,2,8,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,26,9,0,0,0,0,0,3,0,0,0,1,0,0,0,2,3,0,0,110,66,104,45,1,0,0,22,0,0,1,2,11,0,0,0,35,1,0,9,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,9,1,2,0,80,14,2,0,80,1,3,64,0,0,0,0,0,0,19,13,57,0,0,0,1,4,7,1,34,12,26,0,0,6,2,0,10,0,20,2,0,0,0,0,64,9,0,7,12,0
48201421900,0,24,3,0,0,0,0,0,0,0,11,0,0,0,31,10,0,0,0,396,0,27,0,40,0,0,56,1,0,0,0,0,0,0,0,0,0,25,22,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,1,0,245,177,385,136,1,0,0,4,0,0,1,8,15,0,0,0,33,0,2,95,1,0,0,1,0,0,0,1,23,0,0,0,0,0,0,0,9,10,1,0,190,12,45,0,210,1,5,170,1,0,0,2,0,1,119,25,81,0,0,0,0,6,3,2,30,13,22,0,0,5,2,1,31,3,27,13,0,1,0,0,177,18,0,15,54,0
48201422000,1,11,2,0,0,4,0,3,0,0,8,0,4,0,29,8,0,0,0,156,0,1,0,43,1,0,55,1,0,0,1,0,0,0,0,1,0,3,15,9,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,4,0,0,0,0,1,1,0,0,1,1,0,373,169,332,91,3,1,0,2,1,0,1,1,4,0,0,1,50,0,2,22,1,0,0,1,0,0,0,0,16,0,2,0,0,0,0,0,6,2,1,0,200,8,16,0,116,0,3,48,2,0,0,4,2,0,13,32,64,0,0,6,0,4,4,6,61,5,37,1,0,11,1,0,37,2,39,24,0,1,0,0,137,13,0,10,37,1
48201422100,1,25,5,0,0,1,0,0,0,0,22,1,1,0,74,5,0,0,2,298,0,17,4,81,0,0,49,2,0,0,0,0,0,0,0,0,1,33,24,58,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,73,0,0,0,0,0,23,0,0,11,9,7,0,0,2,4,0,0,221,153,212,109,5,2,0,4,2,0,3,3,31,0,0,1,148,6,0,33,1,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,6,2,6,0,142,29,16,0,113,0,2,182,0,0,0,7,0,1,71,42,116,0,0,0,1,12,5,2,51,24,41,0,0,15,0,1,68,7,52,19,0,2,0,0,156,30,0,13,110,0
48201422200,0,2,1,0,0,2,0,0,0,0,4,0,2,0,6,2,0,0,2,10,0,0,1,21,0,0,24,1,0,0,8,0,0,0,1,0,4,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,6,0,0,0,0,0,1,0,0,9,2,0,0,0,0,23,0,0,13,13,11,5,4,10,0,55,0,0,2,0,2,0,0,1,25,8,0,11,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,17,0,0,0,6,3,2,0,5,0,3,55,0,0,0,1,0,0,0,41,43,0,0,0,0,3,1,0,42,9,16,0,0,17,0,0,4,0,9,3,1,3,0,0,35,9,0,7,27,2
48201422301,0,2,0,0,0,0,0,1,0,0,14,1,1,0,13,1,0,0,1,68,0,4,0,28,0,0,20,1,0,0,0,0,0,0,1,0,1,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,12,0,0,0,0,0,0,0,1,4,0,0,81,104,83,10,0,0,1,54,0,0,2,2,8,0,0,0,40,0,0,9,1,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,28,1,2,0,27,10,15,0,25,0,1,110,0,0,0,3,0,0,13,44,66,0,0,0,0,0,6,0,50,4,14,0,0,23,0,0,9,0,17,1,1,1,0,0,167,16,0,8,52,0
48201422302,0,7,1,0,0,1,0,0,0,0,0,0,2,0,12,1,0,0,0,56,0,4,0,15,0,0,16,1,0,0,0,0,0,0,0,0,0,4,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,130,59,74,10,0,0,0,1,1,0,1,2,12,0,0,0,38,0,0,4,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3,0,2,0,30,11,11,0,26,0,0,50,0,0,0,1,0,1,28,8,31,0,0,0,0,3,1,0,0,0,10,0,0,12,0,0,15,3,15,15,0,0,0,0,67,12,0,3,33,0
48201422401,0,3,3,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,40,0,1,2,7,0,0,10,2,0,0,3,0,0,0,0,0,0,3,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,48,48,16,6,3,0,0,21,0,0,0,0,0,0,0,1,17,1,0,7,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,11,0,0,0,25,0,3,0,22,0,3,28,0,0,0,0,0,0,7,13,16,0,0,0,0,2,2,1,113,26,29,0,0,10,0,0,1,1,6,1,0,1,0,0,27,7,0,2,30,1
48201422402,0,19,4,0,0,0,0,0,0,0,3,0,1,0,31,2,0,0,1,251,0,17,0,41,0,0,39,3,0,0,4,0,0,0,0,0,0,10,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24,25,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,314,183,87,63,2,0,0,21,1,0,0,4,23,0,0,0,86,0,0,8,2,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,12,7,3,0,171,22,11,0,122,1,2,108,0,0,0,5,2,1,40,35,61,0,0,0,1,5,4,1,54,7,70,0,0,9,0,0,31,2,36,20,0,1,0,0,84,18,0,16,44,1
48201422500,0,15,2,0,1,1,0,0,0,0,3,0,3,0,23,8,0,0,1,162,0,0,0,50,0,0,24,1,0,0,2,0,0,0,1,0,0,11,27,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,43,6,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,138,108,195,147,1,0,1,89,0,0,5,4,17,0,0,0,32,4,0,34,1,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,8,4,4,0,92,16,27,0,89,0,3,138,0,0,0,3,1,0,12,44,64,0,0,1,1,2,7,5,33,6,20,0,0,3,1,0,5,1,26,8,0,1,0,0,94,19,0,9,46,2
48201422600,0,27,7,0,0,5,0,0,0,0,94,0,1,0,181,47,0,0,1,399,0,28,0,56,0,0,67,6,0,0,31,0,0,0,0,0,0,16,17,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,25,91,0,0,0,0,0,56,0,0,0,4,0,0,0,4,5,0,0,272,198,197,157,2,1,0,34,1,1,5,5,74,0,1,1,147,4,0,51,1,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,18,6,1,0,200,43,24,0,189,0,4,246,0,0,1,4,1,2,99,59,117,0,0,1,1,16,11,1,25,10,60,0,0,20,1,0,27,0,38,19,0,1,0,0,182,31,0,14,73,0
48201422701,0,22,5,0,0,3,0,0,0,0,57,0,0,0,56,3,0,0,1,153,0,1,1,44,1,0,21,2,0,0,7,0,0,0,0,0,0,12,14,11,0,0,0,0,0,3,3,1,1,0,0,0,1,0,0,0,9,14,13,57,0,0,0,0,0,37,0,0,2,1,0,0,0,0,7,0,0,178,109,171,25,0,0,0,17,0,1,4,0,8,0,0,0,87,1,1,16,1,0,0,0,0,0,0,2,109,0,0,0,0,0,0,0,9,3,6,0,44,11,7,2,37,0,2,162,0,0,0,1,0,0,24,35,51,0,0,0,1,3,6,3,21,10,64,0,0,5,0,0,9,0,14,9,1,0,0,0,82,16,0,3,31,2
48201422702,0,33,10,0,0,0,0,0,0,0,22,0,0,0,54,16,0,0,4,213,0,0,0,46,0,0,14,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0,2,0,0,3,2,0,0,0,0,2,0,0,1,1,4,0,55,0,0,0,0,1,27,0,0,0,0,0,0,0,0,3,0,0,357,106,130,27,0,0,0,1,0,0,1,1,9,0,0,0,61,0,0,19,1,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,18,0,3,0,46,12,11,0,69,0,2,63,0,0,0,2,0,0,12,35,49,0,0,0,5,5,2,0,26,5,27,0,0,7,0,0,6,0,9,11,3,0,0,0,116,11,0,4,38,0
48201422800,0,10,2,0,0,1,0,1,0,0,24,0,1,0,19,4,0,0,0,144,0,2,0,26,0,0,12,1,0,0,2,0,1,0,0,0,4,5,23,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,50,40,0,0,0,0,1,11,0,0,3,0,4,0,0,0,4,0,0,143,20,113,36,0,0,0,81,0,0,0,1,6,0,0,0,61,1,0,14,0,0,0,1,0,0,0,0,24,0,0,0,0,4,1,0,9,0,0,0,29,9,5,0,41,0,2,86,0,0,0,0,0,0,8,29,41,0,0,0,12,3,11,4,37,6,31,1,2,10,0,0,12,1,7,4,0,0,0,0,81,8,0,3,44,1
48201422900,0,13,2,0,0,9,1,2,0,0,7,0,0,0,38,2,0,0,0,85,0,8,3,22,0,0,19,0,0,0,2,0,0,0,0,2,1,8,15,9,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,44,44,0,0,0,0,0,17,0,0,1,0,3,1,0,5,8,0,0,47,17,60,17,1,0,3,53,0,2,1,1,8,0,0,0,44,3,0,16,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,19,0,0,0,19,12,7,0,17,0,6,52,0,0,0,1,1,0,26,19,32,0,0,0,8,1,8,0,29,3,17,0,0,11,0,0,9,0,9,7,1,0,0,0,131,34,0,6,56,0
48201423000,0,10,0,0,0,1,0,1,0,0,11,0,4,0,24,4,0,0,1,46,0,13,0,26,0,1,47,1,0,0,8,0,0,1,0,0,2,16,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,17,0,0,0,0,0,8,0,0,0,1,1,0,0,4,2,0,0,58,36,28,13,0,0,0,80,0,0,1,0,11,0,0,0,38,3,0,18,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,0,5,2,0,0,19,8,6,0,20,0,4,58,0,0,2,0,0,0,39,20,47,0,0,0,0,1,1,0,18,3,20,0,0,6,0,0,8,0,5,3,0,1,0,0,48,3,0,4,12,1
48201423100,0,0,0,0,0,8,0,0,0,0,3,0,1,0,9,3,0,0,0,1,0,0,0,13,0,0,8,1,0,0,3,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,20,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,1,23,0,0,0,0,0,0,0,9,13,0,0,0,12,2,4,0,29,7,10,0,0,3,0,0,1,0,4,1,0,0,0,0,44,2,0,4,21,2
48201423201,0,22,4,0,0,1,0,0,0,0,0,0,1,0,13,1,0,0,2,202,0,4,0,26,0,0,19,1,0,0,3,0,0,0,0,0,0,9,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,12,0,0,0,1,0,0,0,0,2,0,0,302,64,58,19,0,0,0,2,0,0,0,1,8,0,0,0,21,1,1,29,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,2,3,0,31,8,20,0,57,0,2,115,0,0,0,4,0,0,18,16,42,0,0,0,0,4,0,0,1,0,16,0,0,8,0,0,5,0,9,6,0,0,0,0,71,10,0,12,44,0
48201423202,0,8,0,0,0,3,0,0,0,0,1,0,0,0,11,0,0,0,0,60,0,0,1,26,1,0,12,0,0,0,4,0,0,0,0,0,5,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,132,33,41,5,0,0,0,126,0,0,0,0,3,0,0,1,16,1,0,16,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,4,0,2,0,5,2,13,0,21,0,3,76,0,0,0,1,0,0,1,8,30,0,0,0,0,2,0,0,19,12,15,0,0,11,1,0,3,0,7,2,0,0,0,0,50,8,0,3,44,0
48201423301,0,0,0,0,0,2,0,0,0,0,8,0,0,0,11,0,0,0,0,6,1,7,2,36,0,0,18,1,0,0,4,0,0,0,0,0,3,20,18,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,10,0,0,0,0,0,9,0,0,0,2,2,0,0,0,2,0,0,1,0,0,0,0,1,0,4,0,0,2,0,9,0,0,1,36,1,0,9,1,0,0,0,0,0,0,1,47,1,0,0,0,0,0,0,22,0,0,0,5,7,10,0,2,0,2,57,0,0,0,0,0,0,9,27,42,0,0,0,0,1,0,0,24,6,23,1,0,10,0,0,3,1,7,2,0,0,0,0,73,13,0,3,28,1
48201423302,0,34,10,0,0,0,1,4,0,0,2,0,2,0,31,10,0,0,0,123,0,3,0,49,0,0,20,1,0,0,4,0,1,0,0,0,0,15,26,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,34,0,0,0,0,0,4,0,0,0,0,1,0,0,0,13,0,0,204,170,98,60,1,4,0,9,0,0,2,2,12,0,1,2,26,3,1,20,2,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,13,0,0,0,88,14,23,0,70,0,4,146,0,0,0,4,0,0,27,30,68,0,0,0,0,5,4,0,40,3,36,0,0,10,0,0,6,0,19,0,0,0,0,0,180,22,0,12,59,1
48201423401,0,64,8,1,1,3,0,0,0,0,3,0,1,0,17,6,0,0,1,178,0,4,4,65,0,0,26,0,0,0,5,0,0,0,0,0,0,22,19,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,18,100,0,0,0,0,0,8,0,0,0,2,0,0,0,0,4,0,0,169,218,166,46,1,1,0,15,0,0,3,11,42,0,1,1,104,4,0,15,1,0,0,1,0,0,0,0,42,0,0,0,0,0,0,0,23,1,2,0,60,46,24,0,119,0,4,165,0,0,0,3,0,1,31,70,72,0,0,3,0,5,4,3,29,14,29,0,0,20,0,1,23,1,39,26,3,1,0,0,181,28,0,21,105,0
48201423402,0,13,3,0,1,1,1,0,0,0,2,0,1,0,11,0,0,0,3,218,0,0,0,34,0,0,10,1,0,0,0,0,0,0,0,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,1,30,0,0,0,0,0,0,0,1,0,0,0,144,122,67,21,4,0,0,2,0,0,0,0,13,0,0,1,35,0,0,11,2,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,14,0,4,0,16,4,10,0,62,0,7,105,0,0,0,0,1,0,6,25,44,0,0,0,1,0,0,2,6,0,39,0,0,6,1,0,2,0,9,3,0,0,0,0,129,19,0,3,39,0
48201423500,1,10,0,0,1,2,2,3,0,0,1,0,0,0,17,6,0,0,0,99,0,0,0,32,0,0,19,0,0,0,2,0,0,0,0,2,0,18,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,17,0,0,2,2,2,0,0,0,0,0,0,92,98,42,65,3,2,0,0,0,0,0,1,3,0,0,0,36,0,0,8,2,0,0,0,0,0,0,0,25,0,1,0,0,2,0,1,3,0,0,0,33,5,13,0,36,1,5,117,0,0,0,1,0,0,20,22,38,0,0,0,6,3,1,0,46,9,19,5,0,4,3,0,7,0,8,8,0,0,0,0,81,14,0,4,51,0
48201423600,0,8,2,0,0,0,0,0,0,0,4,1,1,0,9,4,0,0,0,86,0,1,4,37,1,0,18,1,0,0,7,0,0,0,0,0,1,25,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,66,0,0,0,0,0,39,0,0,2,1,0,0,0,0,9,0,0,69,71,40,32,4,1,0,2,1,0,1,0,4,0,0,0,48,1,0,16,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,4,1,0,0,5,4,15,0,22,1,1,149,0,0,0,4,0,0,8,36,51,0,0,0,0,8,6,2,39,8,20,0,0,25,0,0,9,4,23,4,0,0,0,0,139,21,0,7,68,1
48201430100,0,16,4,0,1,2,0,0,0,0,16,0,2,0,21,10,0,0,0,51,0,0,0,34,0,0,59,1,0,0,4,0,0,0,0,0,8,14,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,53,20,83,27,2,0,0,6,0,0,7,1,6,0,0,0,13,1,0,114,4,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,33,0,2,0,4,10,21,0,15,0,9,97,0,0,0,0,0,0,1,58,87,0,0,2,23,9,15,0,130,92,66,0,1,2,0,0,13,1,13,9,0,0,0,0,225,11,0,6,53,4
48201430200,0,0,0,0,0,1,0,0,0,0,2,0,4,0,7,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,1,0,2,0,0,0,3,13,0,0,0,0,0,0,6,11,20,0,0,0,1,0,2,1,22,19,15,0,0,0,0,0,1,0,3,0,0,0,0,0,36,2,0,4,5,0
48201430700,0,6,1,0,0,3,0,0,0,0,5,0,1,0,21,6,0,0,0,32,0,0,0,22,0,0,29,3,0,0,1,0,0,0,0,0,1,17,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26,17,80,32,0,0,0,1,0,0,0,0,7,0,0,2,10,0,0,22,4,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,2,0,1,0,13,9,11,0,9,1,4,75,0,0,0,1,0,0,1,20,34,0,0,1,2,3,7,3,33,32,25,0,0,1,0,0,7,0,8,4,0,0,0,0,77,11,0,4,47,1
48201430800,0,21,6,0,0,2,0,0,0,0,7,0,0,0,21,18,0,0,2,170,1,10,0,28,1,0,40,1,0,0,2,0,0,0,0,0,2,17,0,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,13,0,5,0,0,0,1,2,0,132,139,195,76,0,1,0,2,0,0,1,3,37,0,0,5,8,0,0,22,3,0,0,0,0,0,0,1,2,0,7,0,0,0,0,0,31,4,3,1,110,33,15,0,37,1,4,107,0,0,0,3,0,3,40,57,101,0,0,2,8,4,10,3,98,34,71,0,1,0,0,1,7,1,9,26,0,0,0,0,166,29,0,5,68,0
48201430900,0,5,0,0,0,3,0,0,0,0,0,0,0,0,33,14,0,0,0,45,0,17,0,17,0,0,60,4,1,0,0,0,0,0,0,0,2,27,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,3,0,0,0,0,4,0,0,48,19,78,29,1,0,1,2,0,0,5,2,19,0,0,0,24,1,1,82,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,29,0,1,0,30,20,41,0,13,0,12,137,0,0,0,0,0,2,104,70,134,0,0,0,9,1,8,0,65,20,27,0,0,2,1,0,21,0,15,7,0,0,0,0,219,41,0,10,234,2
48201431000,0,2,2,0,0,1,0,0,0,0,0,0,0,0,26,8,0,0,0,19,0,17,0,34,0,0,50,2,0,0,2,0,1,0,0,0,0,41,1,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,1,0,15,11,6,7,0,3,0,6,0,0,2,0,12,0,0,0,9,0,0,141,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,17,1,0,0,3,11,48,0,4,1,10,160,0,0,0,1,1,2,118,61,97,0,0,1,9,2,3,0,123,59,45,1,0,5,0,0,21,0,4,8,0,0,0,0,242,51,0,48,154,1
48201431101,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,4,1,12,0,0,15,2,0,0,4,0,0,0,0,0,2,7,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,1,0,12,0,0,1,0,3,0,0,0,9,2,0,10,1,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,7,0,0,0,0,1,8,0,0,0,4,42,0,0,0,0,4,0,94,22,34,0,0,1,1,2,2,0,72,63,16,0,0,4,0,0,3,0,8,4,0,0,0,0,94,22,0,3,29,0
48201431102,0,2,0,0,0,1,0,0,0,0,0,0,2,0,13,1,0,0,0,2,0,2,0,12,0,0,12,0,0,0,1,0,0,0,0,1,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,40,5,0,0,0,24,0,0,1,1,4,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,1,0,0,2,2,0,3,0,6,22,0,0,0,0,0,0,8,17,25,0,0,0,0,1,0,1,82,15,13,0,0,0,0,0,5,0,7,3,0,0,0,0,39,5,0,5,33,0
